,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler
0,0.20588235294117646,0.18181818181818182,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.10526315789473684,0.23076923076923078,0.2727272727272727,0.25,0.0,0.0,0.0,0.125,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.09523809523809523,0.0,0.2,0.25,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.23076923076923078,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.13333333333333333,0.0,0.5,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.1,0.047619047619047616,0.0,0.2,0.25,0.07692307692307693,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1323529411764706,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.10526315789473684,0.07692307692307693,0.09090909090909091,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.13333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.25,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.19047619047619047,0.0,0.1,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1323529411764706,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.07692307692307693,0.09090909090909091,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.058823529411764705,0.25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.1,0.19047619047619047,0.0,0.0,0.0,0.07692307692307693,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
4,0.20588235294117646,0.2727272727272727,0.25,0.2,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.15789473684210525,0.15384615384615385,0.18181818181818182,0.125,0.09090909090909091,0.0,0.0,0.20833333333333334,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.047619047619047616,0.1111111111111111,0.1,0.0,0.07692307692307693,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6029411764705882,0.2727272727272727,0.25,0.2,0.0,0.0,0.2,0.0,0.16666666666666666,0.3684210526315789,0.9230769230769231,0.7272727272727273,0.625,0.6363636363636364,0.0,0.1,0.4166666666666667,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.4,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.11764705882352941,0.125,0.0,0.0,0.0,0.5357142857142857,0.6666666666666666,0.0,0.25,0.4,0.0,0.0,0.46153846153846156,0.5714285714285714,0.6,0.2,0.6666666666666666,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3,0.1,0.23809523809523808,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
6,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.07692307692307693,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.11764705882352941,0.125,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.07692307692307693,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.27941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3076923076923077,0.2727272727272727,0.0,0.36363636363636365,0.0,0.3,0.2916666666666667,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.11764705882352941,0.375,0.5,0.0,0.5,0.25,0.0,0.0,0.25,0.2,0.3333333333333333,0.0,0.15384615384615385,0.2857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.26666666666666666,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
9,0.19117647058823528,0.36363636363636365,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.15384615384615385,0.18181818181818182,0.125,0.09090909090909091,0.0,0.3,0.08333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.23076923076923078,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09523809523809523,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
