,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler
0,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.005,0.0,0.0,0.006578947368421052,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.013513513513513514,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.043478260869565216,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.07692307692307693,0.00411522633744856,0.0,0.007936507936507936,0.0,0.0196078431372549,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07727272727272727,0.06177606177606178,0.05228758169934641,0.03571428571428571,0.02631578947368421,0.057692307692307696,0.06382978723404255,0.0,0.06201550387596899,0.05701754385964912,0.08,0.06504065040650407,0.04878048780487805,0.05921052631578947,0.1111111111111111,0.13793103448275862,0.06,0.06756756756756757,0.1016949152542373,0.09090909090909091,0.06666666666666667,0.0,0.0761904761904762,0.0,0.0,0.09523809523809523,0.043795620437956206,0.06756756756756757,0.016129032258064516,0.08333333333333333,0.0,0.0,0.0857843137254902,0.06153846153846154,0.07142857142857142,0.043478260869565216,0.058823529411764705,0.23809523809523808,0.11764705882352941,0.06338028169014084,0.0759493670886076,0.047619047619047616,0.038461538461538464,0.0,0.08333333333333333,0.06944444444444445,0.0,0.0,0.26666666666666666,0.07692307692307693,0.07818930041152264,0.0,0.06349206349206349,0.11578947368421053,0.0392156862745098,0.08333333333333333,0.04285714285714286,0.0,0.05555555555555555,0.038461538461538464,0.08333333333333333,0.0,0.0,0.0
2,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.006578947368421052,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823045267489712,0.03225806451612903,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.12818181818181817,0.10038610038610038,0.0457516339869281,0.07142857142857142,0.0,0.019230769230769232,0.02127659574468085,0.08333333333333333,0.14728682170542637,0.10964912280701754,0.145,0.1951219512195122,0.12195121951219512,0.07894736842105263,0.2222222222222222,0.13793103448275862,0.08333333333333333,0.10810810810810811,0.2033898305084746,0.12121212121212122,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.08759124087591241,0.12162162162162163,0.04838709677419355,0.08333333333333333,0.041666666666666664,0.0,0.12745098039215685,0.06153846153846154,0.047619047619047616,0.0,0.21568627450980393,0.16666666666666666,0.17647058823529413,0.09154929577464789,0.1518987341772152,0.14285714285714285,0.07692307692307693,0.09090909090909091,0.16666666666666666,0.027777777777777776,0.047619047619047616,0.041666666666666664,0.0,0.0,0.09053497942386832,0.03225806451612903,0.07936507936507936,0.10526315789473684,0.09803921568627451,0.0625,0.15714285714285714,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
4,0.00909090909090909,0.015444015444015444,0.013071895424836602,0.03571428571428571,0.0,0.0,0.02127659574468085,0.0,0.015503875968992248,0.008771929824561403,0.01,0.008130081300813009,0.012195121951219513,0.006578947368421052,0.0,0.0,0.0033333333333333335,0.006756756756756757,0.01694915254237288,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.007042253521126761,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.010526315789473684,0.0392156862745098,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.005,0.008130081300813009,0.0,0.006578947368421052,0.0,0.0,0.016666666666666666,0.006756756756756757,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.026363636363636363,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.021929824561403508,0.015,0.0,0.012195121951219513,0.013157894736842105,0.0,0.10344827586206896,0.04,0.05405405405405406,0.0,0.030303030303030304,0.03333333333333333,0.0,0.0380952380952381,0.0,0.0,0.0,0.0072992700729927005,0.0,0.016129032258064516,0.0,0.0,0.0,0.041666666666666664,0.06153846153846154,0.0,0.08695652173913043,0.0196078431372549,0.047619047619047616,0.0,0.056338028169014086,0.0,0.11904761904761904,0.0,0.2727272727272727,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.00823045267489712,0.0,0.015873015873015872,0.0,0.0392156862745098,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.03363636363636364,0.02702702702702703,0.0196078431372549,0.0,0.02631578947368421,0.019230769230769232,0.02127659574468085,0.0,0.031007751937984496,0.04824561403508772,0.025,0.024390243902439025,0.024390243902439025,0.019736842105263157,0.0,0.017241379310344827,0.02666666666666667,0.05405405405405406,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.029197080291970802,0.05405405405405406,0.0,0.0,0.0,0.0,0.0392156862745098,0.046153846153846156,0.047619047619047616,0.043478260869565216,0.0196078431372549,0.047619047619047616,0.058823529411764705,0.04225352112676056,0.012658227848101266,0.07142857142857142,0.038461538461538464,0.09090909090909091,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.02880658436213992,0.03225806451612903,0.007936507936507936,0.042105263157894736,0.0196078431372549,0.0,0.11428571428571428,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
8,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.005,0.0,0.012195121951219513,0.0,0.0,0.017241379310344827,0.006666666666666667,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823045267489712,0.0,0.007936507936507936,0.010526315789473684,0.0196078431372549,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.016363636363636365,0.015444015444015444,0.006535947712418301,0.0,0.0,0.0,0.02127659574468085,0.0,0.023255813953488372,0.017543859649122806,0.015,0.008130081300813009,0.024390243902439025,0.006578947368421052,0.0,0.034482758620689655,0.016666666666666666,0.02027027027027027,0.0,0.015151515151515152,0.0,0.0,0.01904761904761905,0.0625,0.0,0.0,0.014598540145985401,0.02702702702702703,0.0,0.0,0.0,0.0,0.01715686274509804,0.046153846153846156,0.0,0.043478260869565216,0.0392156862745098,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.125,0.0
10,0.07,0.04247104247104247,0.05228758169934641,0.0,0.05263157894736842,0.038461538461538464,0.0425531914893617,0.05555555555555555,0.023255813953488372,0.07456140350877193,0.035,0.024390243902439025,0.012195121951219513,0.039473684210526314,0.0,0.05172413793103448,0.08666666666666667,0.07432432432432433,0.01694915254237288,0.07575757575757576,0.0,0.0,0.05238095238095238,0.0,0.0,0.047619047619047616,0.072992700729927,0.08108108108108109,0.06451612903225806,0.0,0.041666666666666664,0.14285714285714285,0.056372549019607844,0.07692307692307693,0.047619047619047616,0.0,0.058823529411764705,0.023809523809523808,0.0,0.08450704225352113,0.012658227848101266,0.023809523809523808,0.0,0.0,0.08333333333333333,0.013888888888888888,0.0,0.041666666666666664,0.0,0.0,0.11522633744855967,0.12903225806451613,0.1349206349206349,0.07368421052631578,0.0784313725490196,0.14583333333333334,0.08571428571428572,0.0,0.05555555555555555,0.0,0.0,0.0,0.125,0.0
11,0.01818181818181818,0.011583011583011582,0.006535947712418301,0.0,0.0,0.019230769230769232,0.0,0.0,0.015503875968992248,0.008771929824561403,0.02,0.016260162601626018,0.012195121951219513,0.013157894736842105,0.05555555555555555,0.017241379310344827,0.023333333333333334,0.033783783783783786,0.0,0.015151515151515152,0.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.014598540145985401,0.02702702702702703,0.0,0.0,0.0,0.0,0.02696078431372549,0.0,0.0,0.13043478260869565,0.0392156862745098,0.0,0.0,0.028169014084507043,0.02531645569620253,0.047619047619047616,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.023809523809523808,0.031578947368421054,0.0196078431372549,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.015454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021929824561403508,0.005,0.008130081300813009,0.0,0.006578947368421052,0.0,0.017241379310344827,0.02,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.02702702702702703,0.016129032258064516,0.0,0.041666666666666664,0.0,0.014705882352941176,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.02112676056338028,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01646090534979424,0.0,0.023809523809523808,0.010526315789473684,0.0,0.020833333333333332,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.01818181818181818,0.015444015444015444,0.0196078431372549,0.0,0.02631578947368421,0.0,0.02127659574468085,0.027777777777777776,0.007751937984496124,0.0043859649122807015,0.015,0.016260162601626018,0.012195121951219513,0.013157894736842105,0.0,0.017241379310344827,0.02,0.02702702702702703,0.01694915254237288,0.030303030303030304,0.03333333333333333,0.0,0.01904761904761905,0.0,0.0,0.0,0.0072992700729927005,0.013513513513513514,0.0,0.0,0.0,0.0,0.022058823529411766,0.015384615384615385,0.0,0.0,0.0,0.023809523809523808,0.0,0.035211267605633804,0.02531645569620253,0.07142857142857142,0.038461538461538464,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0411522633744856,0.0967741935483871,0.031746031746031744,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.18181818181818182,0.138996138996139,0.10457516339869281,0.10714285714285714,0.02631578947368421,0.019230769230769232,0.2127659574468085,0.027777777777777776,0.15503875968992248,0.20614035087719298,0.185,0.13821138211382114,0.15853658536585366,0.11842105263157894,0.16666666666666666,0.1896551724137931,0.18333333333333332,0.1554054054054054,0.13559322033898305,0.13636363636363635,0.06666666666666667,0.0,0.18571428571428572,0.375,0.0,0.2857142857142857,0.11678832116788321,0.1891891891891892,0.03225806451612903,0.08333333333333333,0.0,0.0,0.14705882352941177,0.13846153846153847,0.14285714285714285,0.08695652173913043,0.19607843137254902,0.07142857142857142,0.0,0.11971830985915492,0.17721518987341772,0.19047619047619047,0.19230769230769232,0.0,0.08333333333333333,0.027777777777777776,0.0,0.041666666666666664,0.06666666666666667,0.0,0.12757201646090535,0.0967741935483871,0.1349206349206349,0.09473684210526316,0.0392156862745098,0.08333333333333333,0.3,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
15,0.01,0.007722007722007722,0.006535947712418301,0.03571428571428571,0.0,0.0,0.0,0.0,0.007751937984496124,0.013157894736842105,0.005,0.008130081300813009,0.012195121951219513,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.015151515151515152,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205761316872428,0.0,0.03968253968253968,0.0,0.0196078431372549,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.02181818181818182,0.02702702702702703,0.032679738562091505,0.0,0.02631578947368421,0.019230769230769232,0.06382978723404255,0.0,0.015503875968992248,0.021929824561403508,0.025,0.032520325203252036,0.0,0.02631578947368421,0.0,0.017241379310344827,0.016666666666666666,0.006756756756756757,0.0,0.015151515151515152,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.029197080291970802,0.05405405405405406,0.0,0.0,0.0,0.0,0.014705882352941176,0.03076923076923077,0.0,0.0,0.0196078431372549,0.047619047619047616,0.0,0.007042253521126761,0.0,0.047619047619047616,0.038461538461538464,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.02880658436213992,0.03225806451612903,0.023809523809523808,0.031578947368421054,0.0196078431372549,0.0,0.014285714285714285,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0
17,0.016363636363636365,0.023166023166023165,0.0196078431372549,0.0,0.0,0.038461538461538464,0.02127659574468085,0.0,0.023255813953488372,0.008771929824561403,0.02,0.008130081300813009,0.0,0.02631578947368421,0.0,0.017241379310344827,0.006666666666666667,0.02702702702702703,0.0,0.030303030303030304,0.0,0.0,0.01904761904761905,0.0,0.0,0.0,0.014598540145985401,0.02702702702702703,0.0,0.0,0.0,0.0,0.031862745098039214,0.07692307692307693,0.023809523809523808,0.0,0.0196078431372549,0.023809523809523808,0.0,0.028169014084507043,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.020833333333333332,0.02857142857142857,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
