,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
0,0.15789473684210525,0.12837837837837837,0.0,0.21159874608150472,0.0,0.0
1,0.3345029239766082,0.31756756756756754,0.0,0.4482758620689655,0.0,0.0
2,0.08888888888888889,0.07432432432432433,0.0,0.11912225705329153,0.0,0.0
3,0.2818713450292398,0.2635135135135135,0.045454545454545456,0.2797805642633229,0.0,0.0
4,0.07719298245614035,0.060810810810810814,0.0,0.10344827586206896,0.0,0.0
5,0.06900584795321638,0.0472972972972973,0.0,0.09247648902821318,0.0,0.0
6,0.04327485380116959,0.02027027027027027,0.0,0.057993730407523515,0.0,0.0
7,0.12748538011695906,0.11486486486486487,0.0,0.17084639498432605,0.0,0.0
8,0.3567251461988304,0.34459459459459457,0.0,0.47805642633228845,0.0,0.7000000000000001
9,0.0456140350877193,0.02027027027027027,0.0,0.061128526645768025,0.0,0.0
10,0.10526315789473684,0.08783783783783784,0.0,0.14106583072100315,0.0,0.0
11,0.17309941520467836,0.1554054054054054,0.0,0.23197492163009406,0.0,0.0
12,0.2152046783625731,0.22297297297297297,0.0,0.2884012539184953,0.0,0.0
13,0.04093567251461988,0.033783783783783786,0.0,0.054858934169279,0.0,0.0
14,0.13450292397660818,0.10135135135135136,0.0,0.18025078369905959,0.0,0.0
15,0.06549707602339182,0.04054054054054054,0.0,0.08777429467084641,0.0,0.0
16,0.16842105263157894,0.16891891891891891,0.09090909090909091,0.1297805642633229,0.0,0.0
17,0.1391812865497076,0.14864864864864866,0.0,0.1865203761755486,0.0,0.0
18,0.07134502923976609,0.05405405405405406,0.0,0.09561128526645768,0.0,0.0
19,0.02456140350877193,0.02702702702702703,0.0,0.032915360501567396,0.0,0.0
21,0.2608187134502924,0.2635135135135135,0.0,0.3495297805642633,0.0,0.0
22,0.20584795321637428,0.1891891891891892,0.0,0.27586206896551724,0.0,0.0
24,0.11461988304093568,0.0945945945945946,0.0,0.1536050156739812,0.0,0.0
25,0.1111111111111111,0.11486486486486487,0.0,0.14890282131661442,0.0,0.0
26,0.20701754385964913,0.17567567567567569,0.13636363636363635,0.13166144200626959,0.0,0.0
27,0.07953216374269007,0.0472972972972973,0.0,0.1065830721003135,0.0,0.0
28,0.1871345029239766,0.16891891891891891,0.0,0.25078369905956116,0.0,0.0
29,0.14385964912280702,0.11486486486486487,0.13636363636363635,0.08934169278996866,0.0,0.0
30,0.26783625730994154,0.2635135135135135,0.0,0.35893416927899685,0.0,0.0
